uvig_154895	NC_048848	73.214	224	52	3	15234	15450	29276	29498	1.90e-25	128
uvig_154895	NC_048848	72.832	173	47	0	13290	13462	25082	25254	2.65e-17	101
uvig_154895	NC_048848	73.750	160	40	2	20198	20356	30740	30898	3.93e-15	93.3
uvig_154895	NC_048848	67.577	293	89	4	30159	30448	9572	9861	1.67e-13	88.7
uvig_154941	JX145341	68.231	554	139	16	24337	24872	42760	42226	3.05e-37	168
uvig_154941	JX145341	71.698	106	29	1	23799	23904	43110	43006	0.005	53.6
uvig_155143	CP058906	73.196	194	50	2	32049	32241	27053	27245	9.67e-20	109
uvig_155373	MZ333456	72.692	260	55	8	27167	27415	21570	21824	2.79e-25	128
uvig_155987	MN180252	68.116	207	64	2	19568	19773	1237	1442	2.98e-08	69.8
uvig_156253	MG711465	96.926	53768	1484	31	136	53821	1	53681	0.0	89525
uvig_156253	MG711465	96.221	3652	128	4	53905	57552	53980	57625	0.0	5956
uvig_156253	MG711465	97.494	2314	55	1	59385	61695	59349	61662	0.0	3910
uvig_156253	MG711465	88.281	128	15	0	45492	45619	47426	47553	5.85e-36	164
uvig_156253	MG711465	86.719	128	17	0	47559	47686	45361	45488	3.03e-33	155
uvig_156253	MG711465	88.750	80	9	0	45542	45621	4373	4452	4.80e-18	104
uvig_156253	MG711465	78.125	96	21	0	4509	4604	47476	47571	1.91e-10	79.7
uvig_156287	KC172839	77.778	72	16	0	16356	16427	17818	17889	7.44e-05	59.0
uvig_156395	MG711465	96.984	30798	884	15	51544	82313	21654	52434	0.0	51326
uvig_156395	MG711465	96.342	21624	712	24	30000	51568	1	21600	0.0	35394
uvig_156395	MG711465	98.023	708	14	0	82744	83451	52974	53681	0.0	1214
uvig_156395	MG711465	85.938	128	18	0	77303	77430	45361	45488	4.51e-32	150
uvig_156395	MG711465	85.938	128	18	0	75236	75363	47426	47553	4.51e-32	150
uvig_156395	MG711465	87.500	80	10	0	75286	75365	4373	4452	7.15e-17	100
uvig_156395	MG711465	82.292	96	17	0	77353	77448	4373	4468	8.71e-16	97.8
uvig_156395	MG711465	100.000	37	0	0	83535	83571	53980	54016	4.22e-07	68.0
uvig_156733	MG711465	98.210	23293	391	5	11842	35114	49071	25785	0.0	40128
uvig_156733	MG711465	97.963	21158	406	13	39538	60680	21148	1	0.0	36177
uvig_156733	MG711465	95.119	8481	399	10	3449	11922	57629	49157	0.0	13397
uvig_156733	MG711465	97.898	3664	72	4	35256	38918	25475	21816	0.0	6248
uvig_156733	MG711465	90.014	2193	199	12	575	2758	60729	58548	0.0	2932
uvig_156733	MG711465	96.089	179	5	1	2994	3172	58551	58375	5.18e-74	289
uvig_156733	MG711465	87.786	131	16	0	3144	3274	57751	57621	1.49e-36	165
uvig_156733	MG711465	83.969	131	18	1	13359	13489	45488	45361	5.92e-29	141
uvig_156733	MG711465	82.443	131	19	2	15427	15556	47553	47426	3.74e-25	128
uvig_156733	MG711465	86.250	80	10	1	15425	15503	4452	4373	2.69e-14	92.4
uvig_156733	MG711465	83.750	80	13	0	56228	56307	45490	45411	1.14e-12	86.9
uvig_156733	MG711465	81.818	77	14	0	3	79	61091	61015	5.93e-10	77.0
uvig_157323	CP069348	72.038	211	48	6	21299	21500	13427	13219	1.61e-16	98.7
uvig_157329	JX507079	70.182	275	82	0	29584	29858	19061	19335	2.85e-25	127
uvig_157329	JX507079	70.652	92	27	0	5742	5833	2109	2200	2.7	45.5
uvig_157636	OL348188	67.206	741	226	3	12708	13432	29501	28762	4.80e-60	243
uvig_157636	OL348188	65.070	355	118	4	13950	14301	28232	27881	6.26e-08	69.8
uvig_158001	MG711465	95.453	31912	1343	24	6210	38084	57625	25785	0.0	50997
uvig_158001	MG711465	96.357	25553	843	29	38285	63778	25524	1	0.0	41834
uvig_158001	MG711465	97.277	2314	63	0	2064	4377	61662	59349	0.0	3890
uvig_158001	MG711465	86.719	128	17	0	18348	18475	47553	47426	2.83e-33	155
uvig_158001	MG711465	84.375	128	20	0	16283	16410	45488	45361	1.78e-29	141
uvig_158001	MG711465	90.909	77	7	0	59329	59405	47552	47476	3.68e-19	108
uvig_158001	MG711465	88.750	80	9	0	18346	18425	4452	4373	4.49e-18	104
uvig_158001	MG711465	86.420	81	11	0	59326	59406	45490	45410	6.66e-16	97.8
uvig_159335	MG711465	75.537	10755	2402	77	31416	42019	37410	26734	0.0	7394
uvig_159335	MG711465	71.977	2216	588	16	24916	27118	43474	41279	0.0	1155
uvig_159335	MG711465	74.410	1399	341	9	27396	28786	41064	39675	0.0	884
uvig_159335	MG711465	85.150	633	93	1	14556	15187	56202	55570	0.0	715
uvig_159335	MG711465	70.195	1332	350	16	17891	19201	51035	49730	1.25e-162	583
uvig_159335	MG711465	75.912	822	165	10	42716	43511	26580	25766	6.47e-160	575
uvig_159335	MG711465	72.394	1065	276	11	29646	30698	38550	37492	4.08e-156	563
uvig_159335	MG711465	73.469	392	104	0	44549	44940	24794	24403	6.08e-59	239
uvig_159335	MG711465	72.673	333	82	6	8036	8365	61662	61336	7.42e-39	172
uvig_159335	MG711465	70.250	400	105	8	29210	29601	39200	38807	1.34e-35	162
uvig_159335	MG711465	77.835	194	43	0	13777	13970	57237	57044	5.70e-34	157
uvig_159335	MG711465	80.851	141	18	1	16561	16701	53198	53067	5.34e-28	137
uvig_159335	MG711465	69.792	288	83	4	11847	12132	58271	57986	6.10e-21	113
uvig_159335	MG711465	88.732	71	8	0	15628	15698	53678	53608	5.71e-15	93.3
uvig_159335	MG711465	68.862	167	52	0	8517	8683	61181	61015	2.27e-07	68.0
uvig_159335	MG711465	75.676	74	18	0	27192	27265	41217	41144	0.005	53.6
uvig_160192	OK310503	67.389	1754	520	19	47344	49080	5249	3531	6.04e-151	546
uvig_160192	OK310503	67.218	363	114	2	52845	53203	56164	55803	3.36e-21	114
uvig_160192	OK310503	70.149	134	40	0	73217	73350	39417	39284	1.86e-05	62.6
uvig_160192	OK310503	70.000	130	39	0	52556	52685	56441	56312	2.27e-04	59.9
uvig_160192	OK310503	65.714	210	72	0	67244	67453	49059	48850	0.003	55.4
uvig_160192	OK310503	72.340	94	26	0	50783	50876	830	737	0.010	53.6
uvig_160192	OK310503	66.972	218	66	5	72890	73104	39741	39527	0.034	52.7
uvig_160192	OK310503	66.463	164	55	0	39443	39606	20773	20610	0.41	49.1
uvig_160192	OK310503	68.067	119	38	0	70480	70598	42049	41931	5.0	44.6
uvig_160195	LT996080	84.510	3286	460	16	16684	19954	12157	8906	0.0	3604
uvig_160195	LT996080	76.380	1486	320	17	6972	8443	7240	5772	0.0	1049
uvig_160195	LT996080	87.105	822	104	2	15763	16582	12974	12153	0.0	998
uvig_160195	LT996080	78.662	867	159	15	12785	13642	2388	1539	0.0	686
uvig_160195	LT996080	77.256	277	51	5	11666	11933	3674	3401	6.03e-49	205
uvig_160195	LT996080	72.059	408	89	10	15437	15824	403	1	2.56e-47	200
uvig_160195	LT996080	92.157	102	5	3	14710	14808	1516	1415	7.35e-29	138
uvig_160195	LT996080	88.542	96	11	0	9335	9430	5565	5470	1.62e-24	124
uvig_160195	LT996080	81.250	128	24	0	15338	15465	749	622	1.62e-24	123
uvig_160195	LT996080	94.595	74	4	0	12171	12244	3204	3131	2.40e-22	116
uvig_160195	LT996080	92.500	40	3	0	21295	21334	7978	7939	5.66e-05	59.9
uvig_160559	NC_048022	65.778	900	270	15	39172	40058	10024	10898	1.81e-47	202
uvig_161541	MG711464	76.641	518	110	4	14987	15494	15039	14523	6.02e-102	381
uvig_161541	MG711464	68.810	311	91	2	15745	16052	14274	13967	3.13e-23	121
uvig_161541	MG711464	68.770	317	84	7	30584	30895	1624	1318	1.98e-19	108
uvig_161541	MG711464	69.565	253	74	2	29197	29449	2953	2704	2.41e-18	104
uvig_161541	MG711464	76.471	102	24	0	24178	24279	5087	4986	3.35e-10	77.0
uvig_161541	MG711464	92.683	41	3	0	23448	23488	5400	5360	2.57e-05	61.7
uvig_161541	MG711464	81.818	44	8	0	23013	23056	5922	5879	2.0	44.6
uvig_161679	MW476490	82.689	3027	459	22	38395	41382	37191	40191	0.0	3057
uvig_161679	MW476490	73.447	3333	734	42	43515	46772	42536	45792	0.0	1968
uvig_161679	MW476490	70.980	2040	541	26	31085	33100	29896	31908	0.0	939
uvig_161679	MW476490	69.723	1374	384	13	16691	18041	15567	16931	2.45e-159	573
uvig_161679	MW476490	87.500	208	23	1	41963	42167	40775	40982	2.46e-64	257
uvig_161679	MW476490	68.912	772	208	19	5131	5890	3415	4166	2.99e-63	254
uvig_161679	MW476490	63.907	1546	494	28	36100	37623	34913	36416	1.36e-48	205
uvig_161679	MW476490	64.753	1132	362	20	34633	35744	33387	34501	3.65e-43	187
uvig_161679	MW476490	64.017	692	215	4	25956	26615	24848	25537	1.66e-28	139
uvig_161679	MW476490	88.350	103	12	0	42509	42611	41296	41398	7.05e-27	132
uvig_161679	MW476490	71.818	220	58	2	29908	30125	28773	28990	6.61e-21	113
uvig_161679	MW476490	64.307	678	204	22	18677	19341	17571	18223	2.46e-07	68.0
uvig_161679	MW476490	78.481	79	17	0	732	810	632	710	8.60e-07	67.1
uvig_161679	MW476490	68.874	151	47	0	34243	34393	33035	33185	3.66e-05	61.7
uvig_161679	MW476490	85.714	42	6	0	33910	33951	32705	32746	0.066	50.0
uvig_16167	MK448672	73.282	131	35	0	12103	12233	12999	13129	9.58e-11	79.7
uvig_162493	MG711465	73.656	3033	774	9	25309	28324	36090	33066	0.0	1850
uvig_162493	MG711465	81.110	1027	190	4	30507	31531	30956	29932	0.0	964
uvig_162493	MG711465	74.526	1319	336	0	35943	37261	24194	22876	0.0	865
uvig_162493	MG711465	67.927	2407	726	20	18011	20403	44616	42242	0.0	812
uvig_162493	MG711465	67.106	2353	663	42	13538	15825	49276	46970	0.0	665
uvig_162493	MG711465	71.130	1195	331	9	21562	22749	41003	39816	3.07e-159	572
uvig_162493	MG711465	71.889	1085	271	11	31691	32752	29862	28789	1.59e-156	563
uvig_162493	MG711465	68.681	1440	385	19	22890	24315	38483	37096	6.33e-149	538
uvig_162493	MG711465	69.038	1279	363	12	54116	55382	6730	5473	1.94e-136	498
uvig_162493	MG711465	69.327	1115	317	11	32993	34094	28584	27482	3.74e-120	443
uvig_162493	MG711465	64.892	1766	556	21	39439	41153	20827	19075	5.21e-93	353
uvig_162493	MG711465	72.917	624	156	11	51875	52492	8816	8200	7.24e-85	326
uvig_162493	MG711465	70.399	652	175	8	20597	21239	42021	41379	6.35e-73	287
uvig_162493	MG711465	69.052	601	186	0	29539	30139	31850	31250	5.57e-61	246
uvig_162493	MG711465	70.356	506	138	5	59275	59774	1686	1187	1.82e-54	225
uvig_162493	MG711465	71.429	455	112	6	37977	38422	22166	21721	1.82e-54	224
uvig_162493	MG711465	74.597	248	51	7	1902	2143	59080	58839	4.89e-30	143
uvig_162493	MG711465	65.378	595	188	8	15915	16494	46703	46112	1.31e-24	125
uvig_162493	MG711465	65.012	423	144	2	55638	56058	5236	4816	2.71e-14	91.5
uvig_162493	MG711465	70.345	145	33	3	41660	41800	18539	18401	3.76e-06	64.4
uvig_162493	MG711465	70.922	141	39	2	16639	16778	46030	45891	1.31e-05	63.5
uvig_162493	MG711465	80.952	63	12	0	4186	4248	56703	56641	4.58e-05	60.8
uvig_162493	MG711465	72.115	104	29	0	35573	35676	24537	24434	5.58e-04	58.1
uvig_162493	MG711465	83.019	53	9	0	34670	34722	25419	25367	0.002	56.3
uvig_162493	MG711465	75.000	80	20	0	50917	50996	10579	10500	0.002	55.4
uvig_162493	MG711465	72.093	86	24	0	34276	34361	27300	27215	0.29	48.2
uvig_162533	MG711460	67.985	1315	383	17	26418	27710	13764	15062	6.15e-117	432
uvig_162533	MG711460	67.610	1025	310	16	27932	28945	15904	16917	2.62e-77	300
uvig_162533	MG711460	65.340	1131	363	14	31905	33018	19904	21022	9.15e-58	236
uvig_162533	MG711460	65.415	879	282	11	17315	18179	5338	6208	1.45e-42	186
uvig_162533	MG711460	69.885	435	122	5	19359	19790	7228	7656	6.17e-41	180
uvig_162533	MG711460	66.109	717	235	8	37189	37901	25153	25865	1.12e-37	169
uvig_162533	MG711460	67.577	293	81	4	29651	29936	17616	17901	2.02e-15	96.0
uvig_162533	MG711460	74.419	129	33	0	38967	39095	26547	26675	3.65e-12	85.1
uvig_162533	MG711460	66.129	248	72	6	30454	30695	18435	18676	0.006	53.6
uvig_162533	MG711460	75.758	66	16	0	20994	21059	9535	9600	0.26	48.2
uvig_164264	MG711465	73.722	3033	772	9	17280	20295	36090	33066	0.0	1859
uvig_164264	MG711465	78.846	1196	230	11	22321	23501	31119	29932	0.0	988
uvig_164264	MG711465	74.015	1320	341	2	27985	29303	24194	22876	0.0	828
uvig_164264	MG711465	67.698	2328	711	17	10056	12370	44545	42246	0.0	769
uvig_164264	MG711465	67.389	2352	668	41	5512	7804	49276	46965	0.0	689
uvig_164264	MG711465	67.677	1782	502	20	31480	33204	20827	19063	8.48e-166	594
uvig_164264	MG711465	72.139	1066	263	11	23661	24703	29862	28808	4.11e-157	565
uvig_164264	MG711465	70.962	1195	333	9	13533	14720	41003	39816	1.44e-156	563
uvig_164264	MG711465	68.702	1441	383	21	14861	16286	38483	37096	2.43e-147	533
uvig_164264	MG711465	76.539	601	141	0	46153	46753	6730	6130	7.96e-122	449
uvig_164264	MG711465	69.417	1115	316	11	24963	26064	28584	27482	2.78e-121	447
uvig_164264	MG711465	72.276	624	160	11	43912	44529	8816	8200	1.76e-79	308
uvig_164264	MG711465	70.399	652	175	8	12568	13210	42021	41379	5.74e-73	287
uvig_164264	MG711465	69.168	613	188	1	21510	22121	31850	31238	4.13e-62	251
uvig_164264	MG711465	70.553	506	137	5	51312	51811	1686	1187	3.87e-56	230
uvig_164264	MG711465	70.288	451	124	6	30019	30464	22166	21721	9.73e-45	192
uvig_164264	MG711465	67.333	600	168	13	7889	8468	46703	46112	1.35e-36	166
uvig_164264	MG711465	65.882	425	133	7	47684	48102	5227	4809	7.01e-15	93.3
uvig_164264	MG711465	77.885	104	23	0	27621	27724	24537	24434	3.63e-12	85.1
uvig_164264	MG711465	71.918	146	32	2	33682	33824	18553	18414	1.54e-10	78.8
uvig_164264	MG711465	66.879	314	92	7	8613	8920	46030	45723	5.39e-10	77.9
uvig_164264	MG711465	77.083	96	22	0	26667	26762	25411	25316	1.88e-09	75.2
uvig_164264	MG711465	65.730	356	106	8	47091	47439	5801	5455	2.29e-08	71.6
uvig_164264	MG711465	73.750	80	21	0	42954	43033	10579	10500	0.075	50.9
uvig_164264	MG711465	71.579	95	27	0	26246	26340	27300	27206	0.075	50.9
uvig_164510	MK448819	69.142	431	129	4	31145	31573	37909	38337	2.71e-36	164
uvig_165191	MG711466	71.005	1721	460	15	21464	23163	26217	27919	0.0	822
uvig_165191	MG711466	67.275	2029	607	34	29645	31641	34667	36670	1.17e-156	564
uvig_165191	MG711466	65.921	2057	630	34	23568	25574	28326	30361	1.03e-125	461
uvig_165191	MG711466	72.195	802	209	9	14282	15076	18980	19774	1.34e-111	414
uvig_165191	MG711466	70.648	293	80	2	20020	20309	24798	25087	1.53e-28	138
uvig_165191	MG711466	74.167	120	31	0	33036	33155	38016	38135	4.39e-10	77.9
uvig_165191	MG711466	68.889	180	51	3	35697	35872	40275	40453	2.77e-06	64.4
uvig_165191	MG711466	76.712	73	12	2	28492	28561	33534	33604	0.017	51.8
uvig_165586	MG711465	96.047	25526	944	21	13056	38554	52432	26945	0.0	41449
uvig_165586	MG711465	97.137	4575	126	3	6961	11533	58551	53980	0.0	7652
uvig_165586	MG711465	94.465	1861	102	1	4866	6725	60408	58548	0.0	2889
uvig_165586	MG711465	98.192	1272	23	0	11617	12888	53681	52410	0.0	2191
uvig_165586	MG711465	88.281	128	15	0	17923	18050	45488	45361	3.29e-36	164
uvig_165586	MG711465	86.719	128	17	0	19991	20118	47553	47426	1.71e-33	155
uvig_165586	MG711465	88.750	80	9	0	19989	20068	4452	4373	2.71e-18	104
uvig_165586	MG711465	70.060	167	50	0	3653	3819	61181	61015	3.76e-10	77.0
uvig_165929	MG711465	96.515	55643	1800	36	779	56340	1	55585	0.0	91567
uvig_165929	MG711465	99.101	3115	28	0	59332	62446	58548	61662	0.0	5492
uvig_165929	MG711465	97.542	2726	67	0	56371	59096	55826	58551	0.0	4615
uvig_165929	MG711465	85.938	128	18	0	46100	46227	47426	47553	3.98e-32	150
uvig_165929	MG711465	84.375	96	15	0	48215	48310	4373	4468	1.48e-18	106
uvig_165929	MG711465	87.500	80	10	0	46150	46229	4373	4452	6.31e-17	100
uvig_165929	MG711465	86.250	80	11	0	5158	5237	45411	45490	2.68e-15	96.0
uvig_165929	MG711465	81.250	96	18	0	5158	5253	47476	47571	9.37e-15	93.3
uvig_166161	MN270260	67.153	274	74	5	21665	21930	2605	2870	4.59e-11	81.5
uvig_166161	MN270260	83.721	43	7	0	21668	21710	48015	48057	0.95	47.3
uvig_166816	OL774867	67.339	1041	299	17	21230	22248	23027	24048	4.99e-79	306
uvig_167082	MN043729	68.170	377	120	0	21125	21501	123374	122998	5.35e-29	140
uvig_167405	MG711465	70.606	1007	281	9	795	1795	29973	30970	1.10e-124	455
uvig_167405	MG711465	67.475	1525	437	28	4840	6328	33907	35408	2.43e-120	442
uvig_167405	MG711465	72.727	594	148	8	8010	8595	37096	37683	2.00e-83	318
uvig_167405	MG711465	66.873	323	85	13	2781	3093	31746	32056	2.44e-06	62.6
uvig_16778	LK985322	68.075	1325	359	22	8692	9963	474	1787	6.70e-120	442
uvig_167863	MG711465	95.195	21187	980	12	7099	28269	1	21165	0.0	33599
uvig_167863	MG711465	96.629	13232	444	2	33702	46932	25785	39015	0.0	21845
uvig_167863	MG711465	95.286	5515	254	4	51787	57300	46919	52428	0.0	8762
uvig_167863	MG711465	89.554	4796	451	3	46927	51721	39738	44484	0.0	6423
uvig_167863	MG711465	95.937	2363	89	3	60648	63009	56197	58553	0.0	3822
uvig_167863	MG711465	92.558	2486	181	2	28872	31355	21816	24299	0.0	3644
uvig_167863	MG711465	84.508	1788	248	14	58628	60401	53980	55752	0.0	1939
uvig_167863	MG711465	93.717	1146	67	4	32425	33569	24352	25493	0.0	1729
uvig_167863	MG711465	83.837	1423	199	13	63993	65404	59349	60751	0.0	1499
uvig_167863	MG711465	95.938	714	24	3	57831	58544	52973	53681	0.0	1149
uvig_167863	MG711465	95.924	368	15	0	57472	57839	52410	52777	3.72e-166	597
uvig_167863	MG711465	78.995	219	40	4	66984	67199	61447	61662	1.15e-39	176
uvig_16866	AP008983	67.605	1315	348	35	1786	3065	137555	136284	3.42e-96	364
uvig_16866	AP008983	67.605	1315	348	35	1786	3065	162823	161552	3.42e-96	364
uvig_16866	AP008983	75.806	62	15	0	15974	16035	143606	143667	4.2	45.5
uvig_16866	AP008983	77.778	54	12	0	2087	2140	102359	102306	4.2	44.6
uvig_168914	MG711465	96.362	21192	732	12	50	21229	1	21165	0.0	34723
uvig_168914	MG711465	96.163	13238	500	3	25769	39005	25785	39015	0.0	21577
uvig_168914	MG711465	94.493	5520	293	4	43860	49378	46919	52428	0.0	8577
uvig_168914	MG711465	90.430	4796	409	3	39000	43794	39738	44484	0.0	6612
uvig_168914	MG711465	91.605	3359	278	2	21832	25188	21816	25172	0.0	4782
uvig_168914	MG711465	95.505	2358	102	2	52721	55077	56197	58551	0.0	3770
uvig_168914	MG711465	94.582	1864	94	3	55313	57172	58548	60408	0.0	2900
uvig_168914	MG711465	87.276	1784	206	11	50701	52474	53980	55752	0.0	2164
uvig_168914	MG711465	96.615	709	24	0	49909	50617	52973	53681	0.0	1171
uvig_168914	MG711465	95.652	368	16	0	49550	49917	52410	52777	3.55e-165	592
uvig_168914	MG711465	77.778	162	31	4	25408	25568	25367	25524	7.36e-22	117
uvig_168914	MG711465	70.060	167	50	0	58219	58385	61015	61181	6.46e-10	77.0
uvig_16982	MN234221	67.794	1745	520	7	42352	44090	3538	5246	2.87e-173	620
uvig_16982	MN234221	71.019	314	91	0	17627	17940	41537	41850	9.42e-34	157
uvig_16982	MN234221	66.578	377	121	3	15972	16347	40074	40446	5.22e-18	104
uvig_16982	MN234221	71.242	153	44	0	50166	50318	20186	20338	2.08e-10	78.8
uvig_16982	MN234221	71.429	105	30	0	16920	17024	40968	41072	0.002	55.4
uvig_16982	MN234221	71.739	92	26	0	47069	47160	11693	11784	0.10	50.0
uvig_171243	MT559528	82.667	75	13	0	30786	30860	6903	6977	4.38e-10	77.9
uvig_171555	MG711465	97.639	26007	540	6	23685	49672	25785	51736	0.0	44173
uvig_171555	MG711465	98.837	19427	207	3	90	19514	1	19410	0.0	34020
uvig_171555	MG711465	97.490	5896	144	2	49901	55795	51737	57629	0.0	9961
uvig_171555	MG711465	97.817	3664	75	4	19881	23543	21816	25475	0.0	6234
uvig_171555	MG711465	89.968	2193	200	12	56486	58669	58548	60729	0.0	2928
uvig_171555	MG711465	84.715	386	57	2	59305	59689	61278	61662	3.54e-114	424
uvig_171555	MG711465	96.089	179	5	1	56072	56250	58375	58551	5.26e-74	289
uvig_171555	MG711465	87.786	131	16	0	55970	56100	57621	57751	1.51e-36	165
uvig_171555	MG711465	83.206	131	19	1	43291	43421	47426	47553	7.33e-28	136
uvig_171555	MG711465	78.788	132	28	0	59165	59296	61015	61146	8.36e-21	113
uvig_171555	MG711465	84.375	96	15	0	4460	4555	47476	47571	1.24e-18	106
uvig_171555	MG711465	87.500	80	10	0	43344	43423	4373	4452	5.28e-17	100
uvig_172438	MZ401006	71.157	527	137	11	13344	13862	3124	2605	2.79e-56	230
uvig_172438	MZ401006	77.451	204	38	3	14360	14558	2305	2105	1.76e-33	155
uvig_172438	MZ401006	73.064	297	54	14	14277	14560	17127	16844	4.73e-28	136
uvig_1726	MG711465	94.961	22524	1021	21	20720	43210	26609	49051	0.0	35511
uvig_1726	MG711465	94.378	16596	838	28	143	16672	1850	18416	0.0	25683
uvig_1726	MG711465	92.849	4391	286	14	47467	51845	53598	57972	0.0	6466
uvig_1726	MG711465	96.987	2755	83	0	16667	19421	22787	25541	0.0	4595
uvig_1726	MG711465	88.612	3293	341	16	43149	46424	49157	52432	0.0	4207
uvig_1726	MG711465	94.576	885	40	3	46592	47476	52410	53286	0.0	1374
uvig_1726	MG711465	92.707	809	54	3	19747	20553	25786	26591	0.0	1185
uvig_1726	MG711465	87.500	128	16	0	41585	41712	45361	45488	5.45e-35	159
uvig_1726	MG711465	85.156	128	19	0	39520	39647	47426	47553	1.20e-30	146
uvig_1726	MG711465	87.500	80	10	0	39570	39649	4373	4452	4.48e-17	100
uvig_173004	MG711467	82.928	15423	2507	51	39573	54910	21201	36582	0.0	15827
uvig_173004	MG711467	92.400	4895	353	6	65189	70075	49403	54286	0.0	7141
uvig_173004	MG711467	84.411	3573	550	4	35939	39508	17245	20813	0.0	3921
uvig_173004	MG711467	78.329	4190	869	11	55459	59637	36660	40821	0.0	3449
uvig_173004	MG711467	77.636	2580	508	26	23500	26058	7009	9540	0.0	1997
uvig_173004	MG711467	87.342	1106	128	3	19292	20391	3181	4280	0.0	1361
uvig_173004	MG711467	85.592	1173	156	4	30810	31971	13902	15072	0.0	1348
uvig_173004	MG711467	78.184	1068	227	4	29451	30515	12528	13592	0.0	864
uvig_173004	MG711467	78.767	1022	193	7	26822	27831	9736	10745	0.0	856
uvig_173004	MG711467	80.964	809	150	4	35040	35846	16416	17222	0.0	751
uvig_173004	MG711467	71.365	1128	300	11	16400	17514	706	1823	4.36e-152	550
uvig_173004	MG711467	78.000	400	88	0	32293	32692	15068	15467	9.01e-85	325
uvig_173004	MG711467	68.504	762	224	7	28178	28931	11281	12034	1.43e-69	276
uvig_173004	MG711467	71.324	544	149	5	33632	34174	15683	16220	9.02e-66	262
uvig_173004	MG711467	70.152	526	153	2	22949	23472	5924	6447	1.25e-57	236
uvig_173859	MG711465	95.020	21205	1001	12	136	21325	1	21165	0.0	33476
uvig_173859	MG711465	96.373	12461	450	2	27331	39790	26556	39015	0.0	20428
uvig_173859	MG711465	90.221	4796	419	3	39785	44579	39738	44484	0.0	6567
uvig_173859	MG711465	93.853	4197	254	2	44645	48840	46919	51112	0.0	6401
uvig_173859	MG711465	95.116	2334	107	3	54187	56519	56226	58553	0.0	3689
uvig_173859	MG711465	91.271	2486	213	2	21928	24411	21816	24299	0.0	3500
uvig_173859	MG711465	97.592	1329	31	1	49917	51244	51100	52428	0.0	2250
uvig_173859	MG711465	86.211	1610	195	13	52567	54163	53980	55575	0.0	1869
uvig_173859	MG711465	93.543	1146	69	4	25481	26625	24352	25493	0.0	1720
uvig_173859	MG711465	85.211	1420	185	11	57503	58914	59349	60751	0.0	1588
uvig_173859	MG711465	97.743	709	16	0	51775	52483	52973	53681	0.0	1207
uvig_173859	MG711465	95.883	583	24	0	26758	27340	25785	26367	0.0	944
uvig_173859	MG711465	95.380	368	17	0	51416	51783	52410	52777	1.43e-163	588
uvig_173859	MG711465	70.060	167	50	0	59694	59860	61015	61181	6.14e-10	77.0
uvig_174069	MG711465	94.892	31909	1520	24	46224	78090	25785	57625	0.0	50187
uvig_174069	MG711465	97.876	21610	444	4	20413	42017	1	21600	0.0	36898
uvig_174069	MG711465	98.224	2703	48	0	41993	44695	21654	24356	0.0	4659
uvig_174069	MG711465	97.277	2314	63	0	79923	82236	59349	61662	0.0	3890
uvig_174069	MG711465	94.203	414	24	0	45748	46161	24367	24780	3.49e-179	639
uvig_174069	MG711465	87.500	128	16	0	65822	65949	47426	47553	8.82e-35	159
uvig_174069	MG711465	84.375	96	15	0	67940	68035	4373	4468	1.70e-18	106
uvig_174069	MG711465	88.750	80	9	0	65872	65951	4373	4452	5.95e-18	104
uvig_174069	MG711465	88.750	80	9	0	24786	24865	45411	45490	5.95e-18	104
uvig_174635	MH937493	70.976	758	171	17	31667	32411	35286	34565	1.81e-90	343
uvig_176604	MG711465	72.151	930	223	12	4120	5034	30063	30971	2.89e-134	489
uvig_176604	MG711465	67.955	621	165	10	1961	2567	28115	28715	4.03e-50	209
uvig_176604	MG711465	76.724	116	27	0	2718	2833	28800	28915	9.50e-14	88.7
uvig_176604	MG711465	80.519	77	15	0	9315	9391	35319	35395	7.31e-09	72.5
uvig_176764	MT894004	65.443	1253	386	18	26353	27577	40349	39116	4.21e-68	269
uvig_176764	MT894004	68.342	199	63	0	11947	12145	14976	14778	1.80e-09	76.1
uvig_176764	MT894004	70.513	156	38	4	25942	26093	40741	40590	3.25e-06	64.4
uvig_177548	KJ564037	71.739	184	50	2	17662	17844	4236	4418	2.19e-14	91.5
uvig_177831	MK448881	73.252	329	83	3	1167	1492	9172	9498	2.18e-43	188
uvig_178461	KY271395	90.376	4572	435	4	17512	22080	39705	44274	0.0	6249
uvig_178461	KY271395	88.449	2095	242	0	15387	17481	37400	39494	0.0	2688
uvig_178461	KY271395	86.616	1584	201	4	10312	11885	31970	33552	0.0	1893
uvig_178461	KY271395	88.217	959	112	1	13890	14848	36138	37095	0.0	1217
uvig_178461	KY271395	85.931	725	102	0	8738	9462	30858	31582	0.0	848
uvig_178461	KY271395	86.549	565	76	0	8007	8571	30278	30842	0.0	677
uvig_178461	KY271395	84.864	403	59	1	9693	10093	31577	31979	9.40e-123	450
uvig_178461	KY271395	69.839	746	215	9	3677	4417	25627	26367	1.07e-77	300
uvig_178461	KY271395	68.219	494	133	8	4935	5416	27430	27911	4.58e-38	169
uvig_178461	KY271395	66.667	336	108	4	2327	2660	24262	24595	1.23e-13	87.8
uvig_180029	MW478289	72.407	511	116	11	30273	30763	34669	34164	7.57e-65	260
uvig_180917	MG711467	70.986	355	102	1	13369	13723	31730	32083	8.69e-39	173
uvig_180917	MG711467	87.179	39	5	0	22887	22925	40947	40985	0.25	49.1
